county,SPRINT,AT_T,SPRINT*AT_T,sum_SPRINT,sum_AT_T,net
039,0.23076922144878473,0.01055337439268278,0.0024353939922569464,8.287464980570684,3.2066072676873847,26.574645437402648
203,0.11526255669667562,0.020800129321093597,0.002397476085170736,8.40272753726736,3.2274073970084785,27.119025008823513
063,0.08462894231471842,0.02821013515043408,0.002387393900336496,8.487356479582079,3.2556175321589125,27.631586556609964
069,0.03285665200415329,0.0699237423897211,0.002297460070527128,8.520213131586232,3.3255412745486335,28.33432043704128
353,0.10970566627262932,0.020789769299466798,0.002280755492652259,8.629918797858862,3.3463310438481004,28.878565179163388
119,0.192007214228694,0.011874352193432414,0.0022799612854313396,8.821926012087555,3.358205396041533,29.625839537271588
225,0.14525089025325175,0.015639773291832748,0.0022716909939977364,8.967176902340807,3.3738451693333653,30.25386647452026
335,0.06987155452291346,0.03225115994738717,0.0022534386806910655,9.03704845686372,3.4060963292807527,30.781057576455808
427,0.1748175712986675,0.01282692778567518,0.00224237236271513,9.211866028162389,3.418923257066428,31.494663004664535
051,0.03953858198229443,0.0565901662936254,0.0022374949293921826,9.251404610144682,3.4755134233600535,32.153380907492924
285,0.07677822047030129,0.0287271919207798,0.0022056226747862893,9.328182830614983,3.504240615280833,32.688197141806356
065,0.1489756090438256,0.01444343133096393,0.002151718979213024,9.477158439658808,3.518684046611797,33.347126208839796
449,0.12381708883734382,0.017169221193956752,0.0021258429858401497,9.600975528496152,3.535853267805754,33.94764069655619
207,0.0806846203932379,0.025785671239961894,0.0020805070955811572,9.68166014888939,3.5616389390457157,34.482577780891596
149,0.02960975757252321,0.06968698640844007,0.0020634147735136303,9.711269906461913,3.631325925454156,35.2647861804179
025,0.08922759690960416,0.0228671953650722,0.002040384890487831,9.800497503371517,3.654193120819228,35.81291055742622
309,0.03431052195749773,0.05798477730583623,0.00198948797495251,9.834808025329014,3.7121778981250646,36.508556983929374
249,0.12569710592441843,0.015130384822029774,0.0019018455836518895,9.960505131253433,3.7273082829470945,37.12587327805795
185,0.079654615008908,0.02291022433082393,0.001824905098839497,10.04015974626234,3.7502185072779186,37.6527928964598
469,0.018622067508274887,0.0976088265211735,0.0018176781568807851,10.058781813770615,3.847827333799092,38.70445560774778
311,0.09062049168717543,0.019989066158889457,0.0018114190036860416,10.14940230545779,3.8678163999579813,39.256024686820986
193,0.13111576366616223,0.013594135541082325,0.0017824054628503266,10.280518069123953,3.8814105354990636,39.9029111438862
237,0.05205531462031862,0.03382477831392297,0.0017607594770937907,10.332573383744272,3.9152353138129867,40.45445619459972
021,0.028471153969030327,0.06027192764916006,0.0017160113321094922,10.361044537713303,3.9755072414621466,41.190407588791054
493,0.10765602110525384,0.015313915837460085,0.0016486352466016838,10.468700558818556,3.9908211572996066,41.77871167956731
241,0.11586184270147855,0.014224522709104709,0.0016480794126258994,10.584562401520035,4.0050456800087115,42.39165592099045
435,0.07736354566565293,0.02105523955431776,0.001628907986761724,10.661925947185688,4.02610091956303,42.92598986027723
209,0.06419018775691376,0.025226397900738884,0.0016192872176790441,10.726116134942602,4.051327317463769,43.45500730778186
239,0.1449372622558368,0.010816271525606241,0.001567680782737132,10.87105339719844,4.062143588989375,44.15977986299081
451,0.1319462177569683,0.011867023083425493,0.0015658088118926294,11.002999614955408,4.074010612072801,44.82633719596127
461,0.05004443511227735,0.030269205321398263,0.0015148052816069157,11.053044050067685,4.1042798173941994,45.36478561546184
267,0.06607257917643344,0.022606705402461777,0.0014936833326224615,11.119116629244118,4.126886522796661,45.88733256263179
049,0.2634043693175232,0.005654901806860624,0.001489525843988645,11.382520998561642,4.132541424603522,47.03873954297543
479,0.1017057804806101,0.014491111735902146,0.0014738298291316564,11.484226779042253,4.147032536339424,47.62546210738872
281,0.020847681441944987,0.07049206926375545,0.0014695962041942952,11.505074460484197,4.217524605603179,48.522934626388825
475,0.03921486571786545,0.036564799131519526,0.0014338836879432613,11.544289326202062,4.254089404734699,49.110438907788065
003,0.08430876763411507,0.016921042413712825,0.0014265922329847202,11.628598093836176,4.271010447148411,49.66586394446441
501,0.03803031122446117,0.036181038237725505,0.001375976144604831,11.666628405060637,4.307191485386137,50.250402529441224
173,0.11103585066480863,0.01225081600491687,0.001360279776443997,11.777664255725446,4.319442301391054,50.872941197761875
411,0.030872106502149083,0.040796595173455935,0.0012594768311199927,11.808536362227596,4.36023889656451,51.48803955808114
059,0.12346667860662158,0.010157165158945797,0.001254071446233935,11.932003040834218,4.370396061723455,52.14757909813416
491,0.019334099442654573,0.06469681584632936,0.001250854671196042,11.951337140276872,4.435092877569785,53.0052902282772
233,0.10071151602557309,0.0123501617777836,0.0012438035158016732,12.052048656302444,4.447443039347569,53.600799906350524
189,0.054332699956918695,0.02161032160214707,0.0011741471195819753,12.106381356259362,4.469053360949716,54.10406428912989
073,0.056012630763052684,0.02013830717767523,0.0011279995641360562,12.162393987022416,4.489191668127392,54.59931775102371
287,0.016761609140050315,0.06637668176780587,0.001112579995805466,12.179155596162467,4.555568349895197,55.48297576232671
255,0.10780697786393945,0.009861871482406553,0.001063178560600819,12.286962574026406,4.5654302213776035,56.0952702643957
231,0.029220876397452855,0.03553182669012117,0.0010382711158877472,12.316183450423859,4.600962048067725,56.666292632439976
433,0.06396818935549893,0.016163044404836888,0.0010339206850499434,12.380151639779358,4.617125092472562,57.160708784640605
447,0.073917506121153,0.013931213113021437,0.0010297605305568491,12.454069145900512,4.631056305585584,57.67549544832143
097,0.1347935283108116,0.007625349958409577,0.0010278478254987275,12.588862674211324,4.638681655543993,58.39572635102657
197,0.10257450519722594,0.009898727517733685,0.0010153570772136974,12.691437179408549,4.648580383061727,58.997165905058836
381,0.11446158054843922,0.008804914086934457,0.0010078243829837355,12.805898759956989,4.657385297148662,59.64200460139796
497,0.2062207738018621,0.004879060523118206,0.0010061636365035545,13.01211953375885,4.66226435767178,60.665941120008625
323,0.07254847362694716,0.013819837554310987,0.0010026081203376247,13.084668007385797,4.676084195226091,61.185009269117195
327,0.015039663532073741,0.06661821142773684,0.0010019154849817118,13.099707670917871,4.7427024066538275,62.12801509732379
397,0.020618671882575823,0.04794191924031871,0.0009884987022370803,13.120326342800446,4.790644325894146,62.85481694801645
283,0.0631157535554858,0.015529290685295724,0.0009801428837846262,13.183442096355932,4.806173616579441,63.36191157920864
321,0.09456357375316685,0.00958092413600553,0.0009060064261586553,13.2780056701091,4.815754540715447,63.943616097473345
023,0.10052170263870476,0.008905832763126675,0.000895229472765054,13.378527372747804,4.824660373478573,64.54685087079473
079,0.0408069757387225,0.02193743971511781,0.0008952005702244999,13.419334348486526,4.846597813193691,65.03811650788978
437,0.04520932860311409,0.01800828720035176,0.0008141425736199562,13.46454367708964,4.864606100394043,65.4997013105923
265,0.061735723394146874,0.013090727178271172,0.0008081655121059899,13.526279400483787,4.877696827572314,65.97709012059651
109,0.03289618767827309,0.024301920608868516,0.0007994405412918313,13.559175588162061,4.901998748181183,66.46706175953928
075,0.07064824732978904,0.01120366068018179,0.0007915189907325156,13.62982383549185,4.913202408861364,66.9660833008946
463,0.08616363691229795,0.009060295987335987,0.000780668053770768,13.715987472404148,4.9222627048487,67.51369359558693
363,0.1115641438872077,0.0067295230806105055,0.0007507734812575157,13.827551616291355,4.928992227929311,68.15589444799147
487,0.07621763139520654,0.009538947925228969,0.0007270360168631718,13.903769247686562,4.93853117585454,68.6641978915877
213,0.2580896682230502,0.0027898641747369224,0.000720035119245226,14.161858915909612,4.941321040029277,69.97829142711038
211,0.05379521304181549,0.013243140169907783,0.0007124175467828137,14.215654128951428,4.954564180199185,70.43237074540339
245,0.19431742754058584,0.00356462428896287,0.0006926686219799548,14.409971556492014,4.9581288044881475,71.44649504609797
269,0.025657778278109167,0.02477595761415289,0.0006356960270917654,14.435629334770123,4.982904762102301,71.93136615616972
365,0.008961088504638282,0.0709239505706657,0.000635555798162326,14.44459042327476,5.053828712672966,73.00048582394695
329,0.07840684506141639,0.00796795994009386,0.0006247426004785119,14.522997268336177,5.06179667261306,73.51245924923262
015,0.032555740016858487,0.018905150749263355,0.0006154711727725352,14.555553008353035,5.080701823362323,73.95242470958621
425,0.2278980314146347,0.002533979605988723,0.0005774889638496617,14.78345103976767,5.083235802968312,75.14776761677614
143,0.14261304244731965,0.003881805823353901,0.0005535961386582224,14.926064082214989,5.087117608791665,75.93064342258867
117,0.032720954679144265,0.01683980187049796,0.0005510143938103326,14.958785036894133,5.103957410662163,76.34900174355809
485,0.23160843864411937,0.002304201187821653,0.0005336724394332982,15.190393475538253,5.106261611849985,77.56612307303745
507,0.04586582871805131,0.01147135089698166,0.0005261430154056251,15.236259304256304,5.117732962746967,77.97510647035266
251,0.03239939412175896,0.015980556958988035,0.0005177603631994712,15.268658698378063,5.133713519705955,78.38491958763939
421,0.05779405892300295,0.008735892847151011,0.0005048827059532855,15.326452757301066,5.1424494125531055,78.81550797830579
247,0.13121049116979194,0.0035949030667693505,0.0004716889970985978,15.457663248470858,5.146044315619875,79.54582009255971
165,0.03491529398515141,0.013482104246891079,0.0004707316333186604,15.492578542456009,5.159526419866766,79.93436830166273
423,0.034695211597891906,0.013366635200380395,0.00046375823662902805,15.527273754053901,5.172893055067147,80.32092656647181
371,0.053930566804644045,0.008078900677556816,0.0004356996926990619,15.581204320858545,5.180971955744703,80.72578262309632
379,0.09528180876690923,0.004417585004521329,0.00042091548961236715,15.676486129625454,5.185389540749225,81.28868721226013
275,0.10921378570425845,0.0037858001629221816,0.0004134615677125299,15.785699915329712,5.189175340912147,81.9147647396679
033,0.024119464690041552,0.01587285244628015,0.0003828447041082938,15.809819380019754,5.205048193358428,82.29087180129487
431,0.0698300573308745,0.005451192732005686,0.0003806571009976034,15.879649437350627,5.210499386090433,82.74090364464674
011,0.04459164676213809,0.007749108834211434,0.0003455455238565199,15.924241084112765,5.218248494924644,83.09664706998862
383,0.02999526373585177,0.011028796349390413,0.00033081165518896463,15.954236347848617,5.229277291274035,83.42912583342357
341,0.10012651841507757,0.003292377613851316,0.00032965430778267296,16.054362866263695,5.232569668887886,84.0055721873314
111,0.07107888421068215,0.004590595391210303,0.00032629439826992824,16.125441750474376,5.237160264279097,84.45152277953156
229,0.025884110376118204,0.011551637041711402,0.0002990038482125135,16.151325860850495,5.248711901320808,84.77365626795654
429,0.06704904860336923,0.004247226711418528,0.00028477251020342896,16.218374909453864,5.252959128032227,85.19446052246452
179,0.15798153410543966,0.0016461822674236903,0.00026006640002476574,16.376356443559303,5.254605310299651,86.0512895316866
151,0.04698170711580027,0.005231599559078162,0.00024578947823176,16.423338150675104,5.259836909858729,86.38408018801191
103,0.016974674272447376,0.013935089199263336,0.00023654360011499465,16.44031282494755,5.273771999057992,86.70246143196239
301,0.05619128050631434,0.004173126653239913,0.00023449333036058072,16.496504105453866,5.2779451257112315,87.06764343465555
291,0.14551782127678234,0.0015724703134503693,0.00022882245403571674,16.64202192673065,5.279517596024682,87.86184759560305
